date,AAPL,ABBV,ABT,ACA.PA,ACN,ADBE,ADI,AI.PA,AIR.PA,ALO.PA,AMAT,AMD,AMGN,AMZN,ASML,AVGO,BAC,BKNG,BN.PA,BNP.PA,BZ=F,C,CA.PA,CAP.PA,CAT,CDXBTC-USD,CHF=X,CMCSA,COST,CRM,CS.PA,CSCO,CVS,CVX,DG.PA,DHR,DIS,DSY.PA,DX-Y.NYB,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,EUR=X,FISV,GC=F,GE,GLE.PA,GOOGL,GS,HD,HO.PA,HON,IBM,ILMN,INTC,ISRG,JNJ,KDP,KER.PA,KO,LIN,LLY,LR.PA,LRCX,MA,MC.PA,MCD,MDLZ,MDT,META,ML.PA,MMM,MNST,MO,MRK,MRNA,MSFT,MU,NFLX,NKE,NVDA,OR.PA,ORA.PA,ORCL,PEP,PFE,PG,PM,PUB.PA,PYPL,QCOM,REGN,RI.PA,RMS.PA,RNO.PA,RTX,SAF.PA,SAN.PA,SBUX,SGO.PA,SU.PA,TEAM,TEP.PA,TMO,TSLA,TTE.PA,TXN,UNH,UPS,URW.PA,V,VIE.PA,VIV.PA,VZ,WDAY,WLN.PA,WMT,XOM,^CIISCSEP,^DJI,^FVX,^IRX,^NDX,^SP500-15,^SP500-20,^STOXX50E,^TNX,^TYX,^VIX
2023-05-16,0.0,-2.251198290940992,-0.4096936618252167,0.4281532962888468,0.6053531626536213,-0.16201233963528683,-0.8569696460592913,-0.6352845119959816,2.5841000850879814,2.5242723379746312,-0.15689571180775852,4.188913518621096,-2.4193873196057925,1.978421437062372,-0.555129714764302,0.25633210129727413,-1.048826371076328,0.00944314868147611,0.1522862381052148,-0.3581138704016884,-0.4253617978799751,-1.6721010435713723,-0.027405765517407588,-1.1381209004778126,-1.935736536451138,,-0.32502638114980664,-1.1442927990125806,-1.1732224981336858,0.6049232875906974,0.5797089801259592,-0.38217774709347063,-2.541760800355941,-2.347340930648356,0.4394822109953678,-0.8592471106672828,-2.02454514484649,-0.7208896736036086,0.12691326079337095,1.0836446967441793,0.9742326425494552,-3.7142024526446105,0.18942939138875126,-0.13223281478613735,-0.19317512159560124,-0.8686943743093534,-1.4667976008888806,-0.8529267528828433,-0.875404356637377,2.5748778756297552,-0.39121388296491366,-2.1521980616051484,0.21559537177897603,-1.3895166017407146,0.08106829655973868,-1.4303198151643715,-1.9463108112326766,-0.46745739278328813,-0.131618776766107,-1.5451125865477033,-0.8886385190102652,-1.126041686240642,-0.7863313991636867,0.4925028759187544,-0.7421134205215507,1.2059322495497904,-0.8267921512608245,-0.5788143121549738,-0.5914073809637155,0.09003470605664088,-0.45907637642241816,-0.016738135029537027,-2.257959296578149,-2.4678914137796326,0.36838144927833216,-1.0316091816403028,-0.2491989854255361,-3.953626680226907,0.7367648680729699,-1.4077813133707484,-0.6371154170483062,-2.7956201134792136,0.8980092113821225,-0.39174117533737896,-0.27690600156830003,1.0178920271926906,-0.4323972607518489,-0.4036639451254098,-0.17308423194777323,-1.2000164468058627,0.2017929431715748,-2.329316563587336,-2.3428805662946584,-1.1558559765319498,-0.37367071990984657,-0.16168838625612025,-2.3495960034624397,-1.282315411207835,1.9765091362188958,0.662109348189377,-1.2753265445214823,-2.1260903551731603,-0.050480685765297295,-4.223995159512395,-2.186143834981591,-0.7504628475116903,0.1021930644472091,-1.324254775860978,-1.1376112230293445,-1.4665429608840985,-1.326611838861902,-1.135105812729864,-1.0051077769791084,-0.17908382359136388,-2.4440333171850126,-1.9581024508414924,-0.08088490771214207,-0.2008582158595673,-1.382688447830016,-2.42696708592558,,-1.0089206795356187,1.52781700065312,1.1600017547607422,0.09318962910089823,-1.6441715298560533,-1.362889332974626,-0.02085970962921735,1.168760803766955,0.7548163407452124,5.0817692128321434
2023-05-17,0.36030037866410236,0.04188999865109011,-0.5210600181793201,-0.28989485473851495,1.9485067979536863,3.3380719249588298,2.828374760465402,0.03761949666376552,1.5525976538739439,1.893934148581633,3.9530332174813276,2.2368905872836686,-0.32336883925380144,1.8518504813616277,2.829515153156814,2.4990560569401854,4.422522713098265,1.9037634286101168,-0.9461080799220367,0.3422963709857729,2.7366110294294366,3.975274219525482,-0.8774298542401082,-1.1823256366343626,2.3648573043773657,,0.09939210531675347,1.3840091881781147,-0.23177616361639286,2.356288115947991,-0.414269584489535,1.5132256342162087,3.4724204916600776,1.433141716526709,0.838659606942338,0.11555249725665462,1.96744914067708,-0.10959662286033067,0.31201219036827155,0.16749823449502266,-0.21440927764422302,-0.1307608732799337,-0.5401816239963275,-1.1916514039087445,0.073937886601394,0.8510297721885163,-0.38724970567511896,2.313814321792318,1.992768290420388,1.1128809478080148,2.92070220691798,3.5632003921199917,0.46611257123598815,2.3015437566576535,1.8224415650527792,-2.198888242899877,-1.1978014973417883,0.5251022295619467,-0.21966067742649198,0.8160625340193128,-0.823435295149999,-0.1107337122584151,-0.24323154180591056,0.18778319838810287,0.09346722712848532,2.7159096682095374,1.7778299661631802,-0.18264512285642853,-0.23458483945306696,-0.7326433675017952,-0.3599450804291915,1.536717661971787,0.5124409526895857,2.2140644787921993,-0.48381232478182934,0.5544657070108316,-1.1371350025436322,0.3676757111570117,0.9451531232046451,1.867246246325971,1.8606693110662542,0.4292593935875999,3.303325222450293,-0.9653192221801277,-0.833064706563047,1.5470787400028385,-0.7082544355765164,-0.7025032900722539,-0.42378515605168143,-0.394186665105134,1.208294771017604,1.085526326132702,0.9827662406109994,0.9901906975751995,-1.3595753322280912,0.15182440538492603,0.9420790114303079,1.162792082104458,1.025291390519123,-1.4749813309515636,0.3894377500681667,0.47223469340837987,0.719787742645428,3.462140513695755,-0.4469966134598935,0.36939535177811234,4.407876621166107,0.09066997584465941,1.199678990005415,1.0610269090566282,2.8509517068128876,-0.5853311061023048,0.9458794645196944,-0.3588027489413004,-0.2526399364336629,0.36060441288239264,1.5703435866644133,1.6352239644752409,-0.16689306986061858,2.2434715511965964,,1.237814023912609,1.9875051608279515,0.593114520577398,1.2159234415125564,0.6666119586164365,1.700485945069552,0.17889462110003418,0.9016642610955472,0.18083103563153458,-6.225675075787684
2023-05-18,1.3666014409283722,0.0627851767736054,-0.3216357674896475,0.9919544506182598,1.0013008882610253,1.0655266637526584,2.287720675722804,1.0651617264254343,0.46802562635162026,0.7063263661558405,3.357179915620434,4.028915956795931,-0.35107345571873116,2.2943736154795724,3.7927044830690093,3.1073761706592373,-0.3500118871284652,3.1252990470245434,-0.3070071057015622,1.7226651876383725,-1.4293119636263452,-1.4655827738772498,-2.6279408323285014,1.857682362658708,1.2352877318286826,,0.2668593662909613,2.53164907431096,0.6262658599337945,1.8817521753193178,0.3617380027741701,1.1967151805406973,-0.1728381568686821,-0.12322913214253273,-0.39776450066635327,0.5238687840658729,1.0671571805117352,2.7979667669534303,0.6804088222440718,-0.3010010130764962,0.11817937265889977,0.4582657548505509,-1.5750116335079278,0.8040153292309116,0.2520825811214822,0.3926821047006035,-1.2217878410890615,0.5219185450538788,2.0204135733126627,1.6468039210010943,-0.18170386633530322,0.9473657370118627,0.14275563676189318,1.137627725288537,0.35002583239609475,1.9293076745762416,2.8056728942521314,1.3010219160805248,-0.32077446013560884,-0.7783127965199754,0.5166184452990219,-0.5542364136695954,0.8712142475482354,0.0960202449311609,1.353867064375014,4.2900982734649595,1.2971581051149705,-0.21729804297422328,0.20104680430779176,0.05178910428811356,0.49673107535659344,1.7980132034891794,1.6387522945463306,0.9728355727494753,0.3352840622399933,-0.595504683471404,-0.6622664117386545,-0.1911267534863481,1.439508625324426,4.081951251087701,9.21580004683653,1.6156494775113384,4.970508560882925,0.3610111044361153,-0.8575413838906143,2.575932688831095,-0.2603378205594531,-0.7347025225816317,-1.6443071687270328,-0.9519715925398575,1.620218240417648,-0.30914114540365745,2.0513216486626407,-0.286805615367558,0.4277547702006501,0.24255079731010376,2.8610792817776343,0.1562703728808401,-0.45878626409396883,1.011543220811495,1.324621148390337,2.3500677853858454,1.6298785000741667,2.8047825140455673,0.9942231154295378,0.35846835177228975,1.742780840135616,0.9059426796082404,2.703516285302454,-1.150950282032781,-0.18675168970664346,-0.3849536636772788,0.4083525838685542,-0.32409054835350615,0.48544180584475516,-0.13817903965662737,4.000636877303676,0.42078753100149857,1.2973891464095777,0.9063162286257365,,0.34451817422198605,2.9510007341062128,0.7272048072834547,1.805546113579748,0.5480964148763867,0.6673867411967294,,1.870983261231851,0.5930892672231458,-4.860708721874096
2023-05-19,0.06284359180197541,1.1642567321019426,0.4240727912569353,0.5080515328072632,0.8452541280615566,3.0019719624031715,-0.8998179443144405,1.0043307756268494,0.3416182806542212,0.8490222564348837,-2.286013195827341,-1.9549713743958752,-0.3612464233537116,-1.608126535201726,-0.2773171220790793,0.6416713443637034,-1.2644973890405198,-0.5652549554053476,0.5132542364788995,0.3521172889500379,-0.3690993633589157,-1.465828075433484,1.0795526020729085,1.4528654349861947,0.027932855174905846,,0.681836766513988,-0.314697909988948,-0.3172049539577504,-1.387601994104104,0.07207914745497312,1.9294664862150146,0.10099273250778751,0.7921812697140762,0.653475672977355,0.839105305846588,-2.570394208567428,1.2274898728351191,-0.36687089794834593,0.6709129138332548,-1.5881591980213439,0.9449290379069497,-0.013799076981146907,0.4985064988818122,0.5841920713449467,-0.5159809651183789,1.1346767785266998,0.24035056983262582,0.9140328310670132,-0.056981601044681085,-1.0407190343113881,-1.4500712516865688,-0.8196690099573023,-0.4539528045618746,0.8799069660633041,1.7735607892906957,0.8423197649210845,0.44197364656750615,0.2713087655445978,-0.12552111279734435,-1.7804836894741993,0.047764332367439266,0.8962726486766215,1.02536674773257,1.2436684558270406,-1.6501210015370416,-1.645328824132708,0.20630922341200453,0.510130440894585,-0.2717866529059587,0.3482313488590183,-0.4901856736187593,0.28663434866782467,-0.6122150604327636,-0.2840403897734767,0.5103195819945006,1.3070222340814563,0.7260799644298377,-0.05651561141239991,0.8879734489388058,-1.5971404926157007,-3.457556692691577,-1.3069007250790632,1.1031203580511129,-0.08825985263167802,0.48856203327880543,0.146180197186907,0.7949460482217008,0.419577822756656,0.6371358034092944,0.1398683558198277,-0.5712495956976982,-1.0284070194440553,1.547872945312756,0.33127927192437845,0.9426343053768216,-0.14874137915686925,0.0,-0.04190107323684966,1.7624594769791946,-1.4753948637221792,1.763407110716586,1.529747378526114,-0.7360861185929823,0.666880504246703,0.7334660396383974,1.8373000232992265,0.7721454003451367,0.17666125263369192,-0.08556281497036355,-0.06429878713836157,-0.09092901663050323,-0.12414789745546218,2.095373608741613,-0.31506258757662,-0.22143566776959833,-0.02043079751357091,-0.46832296805076057,-1.0299099105823717,0.46328127673787023,,-0.32586337895956774,1.3520809338890771,-0.780487060546875,-0.22501436648647566,0.2593820926481971,-0.2687399548578773,,1.2061378928620803,1.204817509861278,4.73520414335562
2023-05-22,-0.548070239045384,-0.14472963150787832,-0.6242535741035837,0.4549179477290721,0.35875629837931466,0.21548492739897895,0.4093789952995808,-0.28235428707783505,-0.8047145792753563,0.6588589591084881,-0.31507561549909413,2.060102354434612,0.2551408500763186,-1.0666648290490577,0.6685792226135412,-0.5687068845188548,0.8182192934191201,-2.5183957370310095,-0.5957331835466206,2.4307278600336435,0.5424662910584743,0.1749931523024273,0.39347502423490166,0.6703131369586668,-0.24212595431315487,,-0.7382223235463781,0.14568287833394145,-0.9365069975470708,-0.04753808516445579,-0.07202723084105411,-0.6309837267804097,0.05766240669511369,-1.7973490652773538,-0.5410325997492582,1.291990177654867,0.5145176328803736,4.389079338377355,0.0,1.2329174371880747,0.055978422862468236,-1.4202623446522789,-0.4414982508313514,0.36375719976462495,-0.4374843608782264,0.0,-0.19709417496271975,0.27816159416684805,0.7332316402355765,1.8654220792740706,-0.37711402886024814,-0.07562197018895489,0.5749209914106324,-0.2128320613978829,0.18858174649420967,1.9476763595533964,1.169400204779647,0.003191787918921385,-0.5389247573266753,0.2513188768854091,1.2894794441357327,-2.1009042271958656,-1.3728589137859237,-1.896547631271439,-0.09099160902371617,-0.6436078591636751,-0.2697350618186434,0.4460622054034413,-2.097785362280824,-1.5442397993027268,0.19029570693922526,1.0910393591729406,-0.17863168234287796,2.7062617037682424,-0.9383400979011913,-0.8167802456539586,-0.8658740276969557,0.39607098262119944,0.8921092302085931,-2.845813218832993,-0.6432029090930325,-3.990933534959462,-0.28147370126835325,-0.6760011871065119,1.5901011140176946,-1.040452272121184,-2.710609303758149,5.384835654522102,-2.617972106186517,-0.1287699832958844,0.7541983805332109,3.463558195865324,-0.5479024752917061,-0.994664885896579,0.660370872031879,0.9987474698823107,0.23833947976259484,-0.4889122862031692,0.15369800568671987,-1.298955354877518,-2.47369974680246,-0.16244835295544657,0.5103229242091611,7.748825745964161,0.5047369496297582,0.3109668562637058,4.846228354123516,-0.35637822998391133,0.44088402064090815,0.37591995061887484,0.33932235174198855,0.47780476335952393,-0.8700888580261967,-0.2830911958645488,-0.5478290084841353,-0.24966000547257394,0.3576704942152453,1.7087632700778288,-0.8805333244086611,-1.2140176953892357,,-0.4189796752846142,0.506938470638918,0.19665195613884912,0.33506018561033635,-0.5477447488005383,0.003564646789500081,-0.22000596784518267,0.7313160744625513,0.5572460648856081,2.379533796777844
2023-05-23,-1.5154991572285614,-1.6425031219595931,-2.3187052483066295,0.3186873802766055,-0.9795615471272501,-0.4381062810681735,-1.7720005793961824,-1.5142060087720122,-1.4976584789164082,-1.8909149936259584,-1.6278249676325185,0.11111365424261166,0.20089848434514668,-0.017393506729301844,-2.460498719246784,1.19847119273222,0.8468459617868795,-2.1564589104951737,-0.22261334469410032,-0.40131445614017824,1.1185662561077114,0.26207693109185914,0.13997602367652462,-1.452779374443991,-0.7233960809587825,,0.012243575076142932,-2.085336106063418,-1.423147812703085,-1.7216751089654037,0.41448584835566127,0.18434388363106624,0.3601211485734668,2.8929512949295466,-0.5621021485653355,-0.5491292705379514,-2.178185571096092,-0.5050358792716203,0.2810086473866713,-0.2304175390116847,-1.697923310217142,0.3929178958659296,-0.15244467301573916,1.6803903559352573,0.10822605770215432,-1.0624094551901386,-0.1215325275835788,-2.725972441876101,3.896386343229552,-1.9912046246413073,-0.4154947641586304,1.472510011434558,-2.5125267736796353,-0.9952826124138059,0.533338503838765,-2.1450849685877516,-2.542935553830439,-3.883678612784258,-0.03825392816808604,0.34474238471577934,-2.970469466187875,-0.17881785689075613,-3.3980295129464544,-2.4839279629104594,-1.3433462562758791,-1.9792612684936928,-2.8034233906320205,-5.010246315773936,-1.0299094100090334,-0.28997306130855716,-2.6480503261508304,-0.636284450273561,-0.2147504564773417,-0.9930043339004602,-1.9959410123388532,0.0,-1.0655914115725196,8.687077735368831,-1.8431882503854191,-0.33219987417413277,-1.9338301690957294,-1.2706529431809277,-1.565324465469764,-1.4686458054577134,0.8869605167917793,-3.173816837262744,-0.3053929807491751,2.2967629344137652,-1.07939294545647,-0.13966984914969283,-0.5822057647468459,-1.634139078317287,-1.6337420174900141,-0.39122341107548086,-0.7028996366088447,-6.54140759914138,0.14861493144338045,-1.651688138809282,-2.427451068229114,0.7975958183190635,-2.4878607675211106,-0.8316776183177832,-1.3056166108989409,0.6503338474190601,0.5963539942821949,-0.7409798686606073,-1.641335799687571,1.96710640782225,-0.6554888044832508,-0.24550642308108772,-1.0028538717540392,3.01178152996322,-2.896924181718974,-1.4549252337270113,-3.6016915990279674,0.7786505275469979,-1.8023565393399554,-1.1200367370117759,-0.18842513427856922,1.3623120848385906,,-0.6941729047133749,-0.5043815664398266,1.1383727208329475,-1.2794477897331902,-1.5364287666184473,-1.2321211623724904,-0.9861753306976251,-0.564671855203569,-0.4785907624391905,7.669969043541625
2023-05-24,0.16320817765691498,-0.9612970972261325,-1.6077118265719337,-1.1369257586669845,-0.44428210808191704,-1.258032366822559,-7.833096772496251,-1.3500061015690124,-1.9638818452959894,-2.297996503230193,-1.9650395951970268,0.13872909052354832,-1.390125995001934,1.5305697616548875,-2.1512972030434563,-1.015266855785224,-1.6794765782812249,-0.44208253141782006,-1.2871098079255794,-1.822007692485228,1.9781420417785744,-3.0929989054916285,-0.3354728752323899,-2.549137136350954,-1.4150916894404841,,0.3350812187109531,-0.9906228521292526,-0.4351778960714814,1.1711094739820682,-2.5125635065628926,-1.0222791395954167,-1.2200183610153181,0.26779327165342703,-1.112337884039638,-0.999958187416139,-0.8350097778468624,-1.0786895060596824,0.3865122563877721,0.5278859806361114,-1.1966607490182524,-0.6849289961344041,-1.1103368374208,0.19442208629754099,0.3837913356684597,-1.5219374934080543,-0.48671544651746057,-0.7079644667519203,-2.0605855204792634,-1.3544394099293533,-1.162031525623275,-1.3019576539196054,-0.4096952305100765,-1.5951068548049618,-1.9503862354732893,4.051474941717514,-1.7282366969427532,0.3450134476176592,-0.09563465209848632,-0.31231667127271656,-2.357860442919657,-0.8469184965779641,0.25993773144115107,0.6049086305104145,-1.31549453103329,-1.3287102378891302,-1.4046761257489604,-2.0498650895281356,-0.1571104755573094,-0.23792384806055056,0.4131833547709185,1.0010473789030083,-2.367287208220137,-3.6842173679777934,-0.6385898181816785,0.04449874147212096,0.2913398996768679,-4.471871987012255,-0.4472506456308145,0.7877689557453493,2.488838482033562,-0.4504407834238888,-0.488778698315695,-2.084351717893851,-0.20685362835788368,-0.22325995989441738,-0.6341598620649425,-2.5479305822638465,-0.8268379906788415,-0.6348143094688119,-2.1193700453772,-0.3225814011113659,-0.521436589352442,-1.4908629027933773,-0.8966545009494675,-0.2010314891258025,-2.8194133392272613,-0.44642638904576204,-2.359166741028751,-0.2176032555707863,-0.727526645806098,-2.8076554852896174,-3.44193538949914,0.7715925596151418,-2.4960939686489048,-2.7385288117993234,-1.54492668890035,-0.28061806591763716,-1.5730115900464137,0.28991515872840434,-1.2191593578739113,-3.3853546884593744,-1.0374968822343344,-2.952826661931074,-3.2966995153402068,-1.0209727926959289,1.7213705647690425,-3.4474304477652318,-0.4585040676463259,1.1184027296290866,,-0.773213998091038,0.9071547267279545,0.6209987503960512,-0.4977829292732272,-1.124890461992134,-1.26671769617539,-1.8109803969192595,0.5678785052947166,0.3543391306682908,8.09498081174409
2023-05-25,0.6692315615079547,-1.792399658605326,-1.8262296865777072,-0.033825623400174365,1.722323693197736,7.19050390714433,-0.46768861835143616,-0.06335976848569347,0.5977357242249459,0.4552310290538042,7.179812140394937,11.157293992424155,-1.744079992345804,-1.498929336188437,6.252352846806586,7.250566243724443,0.24909535943247185,-1.083862434887406,-0.6258703006065791,0.24981496964351368,-2.6799367761154436,-0.58441750412902,-1.5147284377870385,-2.647352871794295,0.133524537147367,,0.29844976081363495,-2.226079607929099,0.7850934993979708,0.40660487661381417,-0.7179637075051204,1.280711158950143,-1.671048967972677,-1.7231730886612229,-0.6085060976173451,1.2032965002968687,-1.0441103779088468,2.206537486192195,0.30801780412379465,-1.5753214521679215,-0.3656209876864769,-1.08373884749019,-2.1473567763506063,-1.131949514968189,0.11523834540536626,-3.1424432246496714,-1.0036719356079749,0.5347496519402251,0.3155926978720691,2.134002468245666,1.2726429074783496,-1.4943342680738825,-0.598364795625661,0.21368493892153229,0.8593359216118257,-8.991296075931476,-5.517235408723908,0.4264671979934853,-1.4362399791892244,-1.1591436009587897,-0.6037107271012365,-0.7720051513740112,0.487536428899471,0.36168818370212463,1.1927079782222405,6.4025364155768205,0.41790096354670236,0.77101250036824,-0.13990889996912115,-0.3842734816206228,-4.514814369236298,1.3964175567428017,-0.18368481926529512,0.061848249405183076,-0.4168800851862886,-0.6229268878992222,-1.1443761623232684,-3.8908695643099067,3.845792528228875,4.629490621228993,-1.6033961208340441,-0.7480000228172967,24.369624559874104,0.6559416098111726,-1.174636765518533,6.0720205744688505,-0.5895507805694367,-2.0709193884559163,-0.6423844645457422,-1.7217167028389158,-1.111103401328739,-3.9320406549868347,0.9707049553961289,-1.6815835304839655,-0.5714206480864847,1.5055161922839178,-0.7023941788969812,-0.5765481988263876,0.41001285575907875,-2.3592394131519923,-1.1745730932515297,0.24385207740993398,2.2580190996081884,-1.0956141144939258,-5.696000044142946,1.9423538209747182,0.8583965973816943,-3.2711759290542375,1.5263173349618686,-0.6509528701009737,2.092754737264757,-1.2741836011079144,0.5084512195036694,-0.1113223358626958,-3.181819597070412,-2.9272351506480443,0.1121368153144342,0.4080587889518039,-0.9957264241330588,-1.7938401772585433,,-0.10753526947234748,3.014273972571657,-0.4242977089836564,2.4554396285460856,-0.3799280418658513,0.30431023953436664,0.1383738694065828,2.5544444100396912,0.9583825779452937,-4.443341320454652
2023-05-26,1.4104858404594856,-0.7646886094839545,0.7147143302651315,0.74438517084634,4.058145998785223,5.9506241991334585,2.4015530403714846,1.014332883184954,0.9153622428098807,0.18882850539481133,4.28454549986963,5.5504780971078915,-0.24373528129435496,4.443478791610045,3.874475537442801,11.516205842617278,0.4969965001076826,-0.24023768694679815,0.0,0.23141349914470588,0.9047925422020153,0.8365484110296473,0.25633433196312616,1.6510310998352873,0.866752164641782,,0.11614993812392171,0.9976993466738193,4.256482735196965,2.6344509000205463,0.4820985286692725,1.6928518818714045,-0.04430196713040013,-0.310576109724503,0.5194896388451387,0.7637319860901881,0.17017978473603534,2.2091286318391967,0.0,0.4334860387212425,1.444945679549292,0.398403878138498,-0.3442460618770071,0.5888123574503634,0.30658305602042635,0.8509875944053835,0.05146415586252395,1.2017494546685992,0.0,0.9151237648864052,2.5101834123863354,2.120303852251193,0.865321588426049,0.7697621281441247,1.6803309104316932,1.2194467602862913,5.839409370154414,1.0303864752984726,-0.03886337172553933,-0.4437439157449097,1.4302600915218733,-0.24831130004332458,-0.1065684394968236,-0.3557094929107496,2.0799630792665003,4.343138695602566,1.1701482282161502,2.4411020089848856,0.18211361369884216,-0.0665262260583277,-2.489796517195342,3.7001863437316818,1.3617947852492263,-0.11334051129322509,0.48839834354446054,-0.1343051270621176,-1.0952876445985416,-0.18186396355940326,2.138548465453627,6.205980308297088,5.537601331212394,0.02791553088772325,2.543456145782663,1.0697214235447117,-0.4544768645619257,-0.20135915541834581,-0.11968555093317956,-0.6079741241717396,0.00687961805621029,0.0881324042740772,1.094794253907394,1.4317029046291951,6.085341867285954,0.006890781285928682,0.7183931639475949,2.3187664828367316,2.198981038877146,0.15035156114950876,1.4000263066617613,0.9137101251089685,0.0914345243395287,0.33682836615001044,1.7243635126202195,4.5757734077576995,-0.23753418140499694,0.2650863770709,4.7162123329924865,1.3818142823221136,3.9323213798374557,0.7996512461340588,0.19859345770818493,-1.0370993409019813,0.7296779790115115,0.14858746790946675,-0.2582120612206751,0.5169450360819283,10.00967531976178,-1.8034013302897112,0.17788372515401552,-0.6530446947768054,,1.0031831538146019,1.0780301925070956,-0.9296985221834975,2.581906956849811,0.41699640192882637,0.7718147549779619,1.5893579109315992,-0.10487542253818649,-0.8493550666899052,-6.21733889580256
2023-05-29,,,,0.18470368338003862,,,,0.20082731469710513,-0.3182648924041964,-0.1130821187086628,,,,,,,,,0.2449289076320138,-0.3729415896200572,,,0.8806719012159681,0.31847794332307,,,0.07071815810875126,,,,0.5720616189162753,,,,0.14764642394022864,,,-0.4567376271145007,,0.13279878639216314,-0.8817515585624491,0.826716170248254,0.15832481123094766,0.26016538070647854,0.01286762297034727,,,,-0.5872425884938304,,,,0.07460551058784404,,,,,,,,-0.5794914756489633,,,,0.20375085803987503,,,-0.41494079063468803,,,,,-0.25418115897668514,,,,,,,,,,,-0.6934357415931292,-0.08779491771048198,,,,,,0.1424869157156783,,,,0.28529452633014873,-0.5614545787944625,-0.5868135353436332,,0.08629704952154427,-0.4527185275301937,,0.018646425959656376,0.060974079911901846,,-0.47618822038990594,,,-0.053817764793229195,,,,1.164410811762684,,0.4451010393643928,-0.2824287235089984,,,-2.715983552004164,,,,,,,,,,,,,
